# The energy threshold above which the kinetic energy of a charged particle should be to take part in the electrical field calculations is 0.1 MeV
# time (ns)	electric field (V/m)
# Antenna 0 at (0m, -90m, 10m) (Geant4 coordinates)
526.2 (2.07172961105264e-11,7.62020314357472e-12,7.93505470535713e-11)
526.4 (1.28382745283408e-11,-1.57617677544528e-12,-1.22640530298388e-11)
526.6 (-1.33537802823018e-10,1.08015308556419e-11,1.15913355922516e-10)
526.8 (3.4970220752255e-11,-3.11850016589425e-12,-3.44316932154847e-11)
527 (1.0947134079765e-10,-6.63819016052734e-12,-6.7355530611192e-11)
527.2 (-4.13676891164674e-11,-1.0595951689986e-11,-1.29038765293741e-10)
527.4 (9.24139820644628e-11,1.46891872975704e-11,1.63969730621151e-10)
527.6 (2.46201235954839e-10,-1.75869989405807e-12,-2.69833753385601e-11)
527.8 (-2.78128725074057e-10,2.07234258660552e-11,2.29434189530808e-10)
528 (-1.82123798807701e-10,-1.47583621280827e-11,-1.60700223224014e-10)
528.2 (3.09988227279262e-10,9.6405381408985e-12,9.47491624389431e-11)
528.4 (9.12521783510839e-12,-1.03849710828935e-11,-1.00705749266723e-10)
528.6 (-2.7162211839642e-10,-1.62878279016174e-12,-3.70755509352765e-11)
528.8 (2.43639326289866e-10,2.32554126038605e-11,2.58489202755985e-10)
529 (-1.25707469001701e-10,1.42454819317366e-11,1.63276295889224e-10)
529.2 (5.49082997708376e-11,-2.74342481662803e-11,-3.15460177736605e-10)
529.4 (2.54374175310625e-10,1.91335805607197e-11,2.12531787292154e-10)
529.6 (-2.98369261873195e-10,-1.1075228906878e-11,-1.25989986052641e-10)
529.8 (5.34421897894901e-12,-7.14239488730448e-12,-8.47921002703417e-11)
530 (1.19467983129481e-10,2.16499902752492e-13,5.10134325228286e-12)
530.2 (-1.61293647751453e-10,3.25846710907187e-12,3.09435219208595e-11)
530.4 (-1.99369124651972e-12,-1.70663616948912e-11,-1.8500246616098e-10)
530.6 (8.81950058247107e-11,4.68458472656273e-12,4.9939381903499e-11)
530.8 (-1.30049639944473e-10,2.04935999428568e-11,2.12489775595227e-10)
531 (-9.964357954327e-12,-2.37900245907947e-11,-2.69817905927491e-10)
531.2 (-1.5515768240082e-11,1.30163727393069e-11,1.46393768237282e-10)
531.4 (-2.02539501134512e-10,-4.48624903843911e-12,-4.53105784227635e-11)
531.6 (3.67362621963031e-10,1.41638839562721e-11,1.63033444759348e-10)
531.8 (-1.297121260609e-10,-2.45193436647625e-12,-5.52572070913435e-11)
532 (1.01231838856322e-10,-1.76478140342148e-11,-1.77464150823346e-10)
532.2 (2.19491623615385e-10,5.70012332707527e-12,5.11426517815565e-11)
532.4 (-1.44180820936371e-10,-6.55306653342057e-12,-8.47046725876033e-11)
532.6 (-2.24426662796746e-10,-1.44255126036546e-11,-1.4458859476232e-10)
532.8 (1.84692983981738e-10,2.01632229457931e-11,2.07318259068783e-10)
533 (-1.87215641054667e-10,-9.32499532046652e-12,-9.70139660232781e-11)
533.2 (-8.4603535973734e-12,5.91590478020452e-12,5.86300464623431e-11)
533.4 (1.54693091856329e-11,-9.89997872530272e-13,-2.83897086658022e-13)
533.6 (1.31955293932395e-10,1.32093649019914e-11,1.37469263408242e-10)
533.8 (-8.50184169255985e-11,5.61917740268159e-12,5.78656987818129e-11)
534 (-8.38939500271941e-11,-6.80027536073446e-12,-7.46579281246822e-11)
534.2 (1.70198778967452e-10,2.21970872742155e-11,2.28423250454992e-10)
534.4 (9.96429704363138e-12,-2.25385655385978e-11,-2.4605369869143e-10)
534.6 (-1.02622671393043e-10,3.28929478329763e-12,3.22033140560404e-11)
534.8 (1.77105163996797e-10,1.38295564185794e-11,1.64315713239004e-10)
535 (-2.7863696652085e-11,-1.42124284455433e-11,-1.66859967163747e-10)
535.2 (6.23435500393053e-11,8.03498679761088e-12,7.91354661968573e-11)
535.4 (-9.26797364984003e-11,-2.25596487821916e-11,-2.60958489076265e-10)
535.6 (8.46325628464663e-11,2.94119063517971e-11,3.42339750612264e-10)
535.8 (-6.09667526717764e-11,-6.80032731820337e-12,-9.71664786118857e-11)
536 (8.8756768994376e-11,1.27594784524359e-11,1.45308548919206e-10)
536.2 (-1.85695259461033e-10,-2.11840762555119e-12,-4.33284976484558e-11)
536.4 (5.9301849726709e-11,-1.88756192285443e-11,-2.00084499780213e-10)
536.6 (-1.69593982350105e-10,9.93072741539762e-12,1.09325586519523e-10)
536.8 (1.78132883333662e-10,-5.48102105569407e-12,-6.17079192727886e-11)
537 (-4.24699576730471e-11,1.71705783450391e-12,2.1297421975262e-11)
537.2 (-1.27373411011956e-11,4.09422807211214e-12,3.23711219821143e-11)
537.4 (3.01008438443233e-10,-1.59502866300798e-11,-1.79655525501267e-10)
537.6 (-2.11826014499127e-10,1.62136761403401e-11,1.65000010747998e-10)
537.8 (-1.46640707899216e-10,4.41684873230353e-12,6.53978000746183e-11)
538 (9.17074149851986e-11,-1.737971222596e-11,-2.13153789335617e-10)
538.2 (-2.12613561703896e-10,-5.67836774833652e-12,-6.3418319648875e-11)
538.4 (2.94172504797549e-10,1.24551497691799e-11,1.48740718141794e-10)
538.6 (2.69968910143864e-11,4.02537163125442e-12,2.69717620151541e-11)
538.8 (-1.96690164550748e-10,4.54002081861596e-12,5.35472420950559e-11)
539 (2.58581753740052e-10,3.37874791032623e-12,2.26351444159784e-11)
539.2 (-9.65541692536441e-11,-1.09676504266228e-11,-1.24994123752795e-10)
539.4 (-1.79978835610014e-10,1.19824370852837e-11,1.38469054691282e-10)
539.6 (2.5413355920664e-11,-1.75512208405709e-11,-2.11151156865353e-10)
539.8 (-1.04417393223934e-10,1.84153452222254e-11,2.19649044777915e-10)
540 (2.25244301753286e-10,-1.8728186521829e-11,-2.3668818478586e-10)
540.2 (-5.13675918260473e-11,4.50976267271979e-12,5.81293675916483e-11)
540.4 (-4.56489704536599e-11,2.89914475197881e-12,3.04435843502651e-11)
540.6 (-4.60642007619104e-10,8.49370401744815e-12,5.81825570816749e-11)
540.8 (9.84797471298816e-12,-1.21335601295112e-12,1.84825185008839e-11)
541 (3.66599750002438e-10,-4.37644756967764e-12,-6.34087965210566e-11)
541.2 (2.29294320407822e-10,4.76414257742358e-12,5.80713123205687e-11)
541.4 (-2.51390097491365e-10,-1.51892126391226e-12,-3.34381388155219e-11)
541.6 (1.47663127322709e-10,-5.34990693632719e-12,-5.82961269139187e-11)
541.8 (-1.35429061295388e-10,6.78173929468779e-12,5.83324535587222e-11)
542 (2.35699448184751e-10,-5.90564318644154e-12,-3.70729834665663e-11)
542.2 (-1.37895318840194e-10,-5.33084368718124e-12,-8.30998443005366e-11)
542.4 (-1.14523506644407e-10,1.05397278044006e-11,1.22489099291391e-10)
542.6 (-2.17206577764761e-10,-1.75835777366519e-12,-2.05426285296971e-11)
542.8 (1.23011189687499e-10,2.90097902710464e-12,2.14257757524705e-11)
543 (4.08698625274366e-11,1.35936245827252e-11,1.53122774594363e-10)
543.2 (7.37411924727368e-11,-6.91240330146479e-12,-8.64415789488828e-11)
543.4 (3.19424454176325e-11,-3.89571620232898e-12,-5.09699282542651e-11)
543.6 (-8.91925012305547e-11,2.143275625081e-11,2.49799196677024e-10)
543.8 (1.59496215625685e-10,-2.33845910273282e-11,-2.7875536235184e-10)
544 (6.85036720869975e-11,-3.29598261935699e-12,-3.30318715203575e-11)
544.2 (-2.84772477633405e-11,8.72051204910422e-12,7.3403528396446e-11)
544.4 (4.35304143052082e-11,7.00713401678803e-13,2.69865942676354e-12)
544.6 (7.11195907297218e-11,-1.39999853063641e-11,-1.51429301604409e-10)
544.8 (-1.6543392260754e-10,2.27412329620041e-12,2.81656067391108e-11)
545 (-7.19116104537876e-11,-5.2909429718992e-12,-5.93320635325662e-11)
545.2 (7.58335692621075e-11,1.79443366339885e-11,1.8736150772559e-10)
545.4 (1.99669892193243e-10,-3.83946430716114e-12,-4.98963006495721e-11)
545.6 (-1.2128088119057e-10,1.15453278323032e-11,1.22891505084477e-10)
545.8 (6.26828736033849e-11,1.44348647692034e-11,1.68760057872005e-10)
546 (-2.97659542696739e-10,-2.48710999413929e-11,-2.87749821317929e-10)
546.2 (-1.26845470163294e-10,7.8835580185984e-12,9.2696617448336e-11)
546.4 (4.11893404369437e-10,-5.55813198225788e-12,-7.81834318501483e-11)
546.6 (-3.17025707467026e-10,7.46956215834687e-12,9.66328322712363e-11)
546.8 (-6.33255361092076e-11,-9.42289772233342e-12,-1.12866136648527e-10)
547 (2.4788836232106e-10,1.66330809469094e-12,-2.79748653791555e-12)
547.2 (-2.57126336717643e-10,-1.11811165153304e-11,-1.16469583406287e-10)
547.4 (2.57617643553579e-10,1.94406739212878e-12,1.34384246140821e-11)
547.6 (7.68922176730865e-11,1.11061400018442e-11,1.18970329624812e-10)
547.8 (-3.4305316966789e-10,-5.83955273274412e-12,-6.90564134597619e-11)
548 (3.21154081665092e-10,8.87111154611968e-12,9.92061564011496e-11)
548.2 (1.68843820120483e-10,-2.2602350100591e-11,-2.66978022885206e-10)
548.4 (-1.77132401348313e-10,2.78884215249642e-11,3.10632928669468e-10)
548.6 (-5.43190347035943e-11,-4.74676651166783e-12,-6.1649285101478e-11)
548.8 (1.82729181187721e-10,6.90872862495414e-13,7.88217723148039e-12)
549 (-4.02859892870126e-10,-5.21597816724674e-12,-7.70661641164956e-11)
549.2 (4.06313008459057e-11,8.04882614563908e-12,1.07591102169139e-10)
549.4 (2.25063664219157e-10,-1.70954538065803e-11,-2.08675067244217e-10)
549.6 (-1.85276388378455e-10,8.60500668390288e-13,2.16321380320058e-12)
549.8 (-5.02745747934705e-11,-1.12587954234499e-13,2.72171537036799e-12)
550 (2.63760570947225e-10,1.27048798545559e-11,1.4093230250213e-10)
550.2 (-7.17036888077414e-11,7.50629036766094e-12,9.34992338097536e-11)
550.4 (1.16423062700457e-10,1.26710618029575e-12,1.24253021754956e-11)
550.6 (-1.97650782834842e-10,3.88200527452228e-12,2.98594584514113e-11)
550.8 (1.2690717266653e-10,-1.10659759546945e-11,-1.22993028181113e-10)
551 (3.41057987112948e-11,-1.78914003534152e-12,-3.69790027577469e-11)
551.2 (-5.74845131772728e-11,1.53977009790625e-11,1.51392242552723e-10)
551.4 (8.26819584552959e-11,-2.00229612268153e-11,-2.07069099477111e-10)
551.6 (5.66314210657806e-11,3.39461578911818e-12,3.57141713395075e-11)
551.8 (1.5700068098608e-11,1.0562820935624e-11,1.17362357166601e-10)
552 (-6.24120706340413e-11,5.32438831869543e-13,-4.27019043574835e-12)
552.2 (-6.42360317843196e-11,7.74735611037358e-12,7.34794619590248e-11)
552.4 (6.30006410552581e-11,-8.20717330589021e-12,-7.69720742489943e-11)
552.6 (-1.49522024904011e-10,3.14157860884108e-11,3.2777087061452e-10)
552.8 (4.55979586732027e-13,-3.99776953602167e-11,-4.31724695679132e-10)
553 (-4.53630042925002e-11,1.16615551883257e-11,1.23965796335239e-10)
553.2 (1.86766879906799e-10,-1.93691386427834e-12,-2.50545575715609e-11)
553.4 (-9.44609347882749e-12,5.84541269529332e-12,5.65749900621501e-11)
553.6 (1.91104155634757e-10,-6.72104719239775e-12,-6.65701462917432e-11)
553.8 (-2.16039761411226e-10,1.11252044964341e-11,1.1394855767987e-10)
554 (-4.64663786103506e-11,-2.58606635577927e-11,-2.91435680211573e-10)
554.2 (-1.72063270234031e-10,1.96464304362017e-11,2.01308772576991e-10)
554.4 (-1.14297628638775e-10,2.98068693811526e-12,4.13989539922868e-11)
554.6 (3.31007853363364e-10,1.71593304706599e-12,2.88469448466061e-11)
554.8 (4.49656027541076e-11,-7.01928778214346e-12,-1.02860994131296e-10)
555 (1.25299766819565e-10,-1.03248406610629e-12,-1.42491432391089e-11)
555.2 (-2.11072746063501e-10,1.7619010700701e-12,3.26326992021648e-11)
555.4 (-7.06952186903949e-11,8.75594370530354e-12,7.57023787180214e-11)
555.6 (1.71856949034519e-10,-1.67317930844453e-11,-1.92833572834078e-10)
555.8 (-4.07381118600476e-11,1.67648728815641e-11,1.87706471027753e-10)
556 (1.98476112819258e-11,3.7896378374246e-12,2.7627348848796e-11)
556.2 (1.85227652195462e-11,1.55108682555065e-11,1.76448571266027e-10)
556.4 (-1.01675667407518e-10,-2.63708012323702e-11,-3.07118224499244e-10)
556.6 (8.18163690918695e-11,2.22445199635573e-12,2.51464972675617e-11)
556.8 (-1.76933879164572e-10,-3.07928460094816e-12,-5.0662976731516e-11)
557 (2.12522125968536e-10,2.20643312934584e-11,2.58386795287249e-10)
557.2 (-1.60751236170256e-10,-2.19938792867726e-11,-2.7686227686749e-10)
557.4 (8.98252926448362e-11,-1.16655448900549e-12,8.60447060364543e-12)
557.6 (9.89324080983768e-11,-2.70348874545669e-11,-3.09553845382025e-10)
557.8 (-1.03608633741343e-10,2.69193543497311e-11,3.06406600934158e-10)
558 (-2.41013250285446e-10,-1.00207050440004e-11,-1.30234241178011e-10)
558.2 (1.6996163015339e-10,9.14448851608203e-12,1.13635844374335e-10)
558.4 (5.20084469682131e-11,-1.31156415725422e-12,-8.59577660783199e-12)
558.6 (9.12973710808197e-11,1.15888502689618e-11,9.64802558907347e-11)
558.8 (-2.18720336379131e-11,1.23172372350567e-12,1.58733694896626e-11)
559 (-3.24558464166425e-10,-1.19535304528538e-11,-1.40741250760113e-10)
559.2 (3.7891513018228e-10,-8.07726202883639e-12,-8.48990496059072e-11)
559.4 (-2.86135516530933e-10,-1.87426269816289e-12,-2.75465237615103e-11)
559.6 (2.10264646702259e-10,-9.53194563409758e-12,-1.24907523746368e-10)
559.8 (-3.63826015889639e-11,2.21860591759957e-11,2.53826686508995e-10)
560 (-1.27272208658885e-10,-6.92271023078175e-12,-7.79704955272006e-11)
560.2 (7.22703354806396e-11,-1.11162999701106e-11,-1.38972446245359e-10)
560.4 (-8.33513352173545e-11,-2.41157031089855e-12,-2.85933387629569e-11)
560.6 (-4.41421859430795e-11,6.27369890720619e-12,6.19058652249554e-11)
560.8 (-7.44367417278224e-11,3.32164501635547e-13,1.70700645615677e-11)
561 (1.85560870795869e-10,1.70281199718762e-11,1.89113989691516e-10)
561.2 (-6.08603054432292e-12,1.06100722906623e-12,3.53516573804725e-12)
561.4 (-6.55041024716298e-11,1.1792582655816e-11,1.3690096651718e-10)
561.6 (6.40983099216613e-11,-1.0140731099198e-11,-1.17585435108869e-10)
561.8 (1.03204868403712e-10,1.71890118192084e-11,2.02145418664624e-10)
562 (-1.2038072425351e-11,-1.6107110456965e-11,-1.94096200532368e-10)
562.2 (-5.48974180475522e-11,-1.11184421548358e-11,-1.34258438882649e-10)
562.4 (-1.8909669147176e-11,-1.36499330026381e-11,-1.61856780195701e-10)
562.6 (-2.74921172405728e-10,3.24641839527288e-11,3.68986628540052e-10)
562.8 (2.14609603016053e-10,-2.05276460460108e-11,-2.36040368261407e-10)
563 (-2.79816256219693e-10,2.1700654491085e-11,2.60547114421525e-10)
563.2 (2.83039729712035e-10,-1.20197271906798e-11,-1.60244237615455e-10)
563.4 (1.19910788024999e-10,-7.02830698950767e-14,3.81610064306326e-12)
563.6 (-5.34739103494731e-11,2.81930630999361e-13,-3.05395895005236e-12)
563.8 (-1.20345218306728e-10,-5.97867823821391e-12,-7.49698359477388e-11)
564 (4.27905080773978e-11,-1.91146051080908e-12,-1.90451169405964e-11)
564.2 (9.52379632359966e-11,-6.0260998463035e-12,-7.45587553441105e-11)
564.4 (-4.86465789053472e-11,1.04084647818811e-11,1.15579188566201e-10)
564.6 (1.44018673518482e-11,1.72220776189787e-11,2.11025162253894e-10)
564.8 (5.14374152701931e-11,-7.61306432070812e-12,-8.88650888149002e-11)
565 (1.26962035241633e-10,-1.78933292581097e-11,-2.35888150579543e-10)
565.2 (-2.50697607618346e-10,6.51854983983298e-12,8.27820483689026e-11)
565.4 (9.33741987040342e-11,-1.10818023319133e-11,-1.18292793193287e-10)
565.6 (-1.11966204673811e-10,1.30970443734442e-11,1.38243701749398e-10)
565.8 (1.06221369233201e-10,9.3149114281036e-14,6.54313790944373e-12)
566 (-1.5172355168571e-10,1.73472976637503e-11,2.00298144917237e-10)
566.2 (1.03542098465853e-10,-1.2503176255007e-11,-1.65883391017277e-10)
566.4 (-1.63254836943406e-11,7.27555163671853e-13,2.15900509779176e-11)
566.6 (-9.00302265212027e-11,-2.13344623742608e-12,-2.80157850107846e-11)
566.8 (2.11478716894475e-10,-9.54243056272102e-12,-1.2615835343572e-10)
567 (-7.17984905984504e-11,-5.10365794688216e-12,-4.89634932284585e-11)
567.2 (5.83667327341966e-11,3.58799186413518e-12,3.95848587758916e-11)
567.4 (5.55770966662335e-11,-1.65182238028133e-11,-2.05738523462211e-10)
567.6 (6.66007517948473e-11,1.98958770883073e-11,2.37015567819981e-10)
567.8 (-2.72841327747974e-10,6.04549273609697e-12,7.32033951795269e-11)
568 (4.02210919918226e-10,8.62907316824544e-12,1.03956204400083e-10)
568.2 (-3.02893255056097e-11,9.38786385094855e-12,1.02713276522758e-10)
568.4 (-1.68587470953767e-10,-9.13567566229643e-12,-1.1082588817637e-10)
568.6 (-2.53710863722719e-11,-1.84309961061284e-11,-2.18042666668819e-10)
568.8 (-5.46812776681872e-11,-7.22361852664598e-12,-8.39440186203844e-11)
569 (4.79117602940942e-11,5.56096749433048e-12,5.67814517422945e-11)
569.2 (-9.47689985576541e-11,6.88232485116364e-12,8.57068516763361e-11)
569.4 (9.6972875494169e-11,1.06223077569313e-11,1.09920674498405e-10)
569.6 (2.83918372168967e-11,-2.01299504171331e-11,-2.36035267597278e-10)
569.8 (-6.97250477939325e-11,2.57095336194087e-11,3.01284832511325e-10)
570 (-7.18962742882405e-11,-4.80842162902728e-12,-6.3780962206057e-11)
570.2 (-1.70129762607507e-11,-4.32080295432021e-12,-5.01673268796135e-11)
570.4 (2.1115641671441e-11,-2.38306755195305e-12,-2.17321171041492e-11)
570.6 (2.59763456769399e-11,3.51912137651331e-12,2.11572515909137e-11)
570.8 (3.15526524246542e-11,5.34571425107599e-12,7.21064753604001e-11)
571 (6.08371021991672e-11,-7.90470517967713e-12,-8.74539786754726e-11)
571.2 (-7.12594429182307e-11,8.4380051819483e-13,4.11402622300239e-12)
571.4 (1.53337663807378e-10,7.37230310260465e-12,8.77189948891156e-11)
571.6 (-1.04045912965632e-10,6.64528770032288e-13,4.98183471997007e-12)
571.8 (2.42283460038388e-11,-1.30495620760388e-11,-1.62066224725305e-10)
572 (-6.91446638338009e-11,1.48526777133039e-11,1.77429132942584e-10)
572.2 (-6.78684574110597e-11,6.69388268366638e-12,6.54348412111552e-11)
572.4 (2.09375925996331e-10,-6.94056331589497e-12,-7.07755223244908e-11)
572.6 (-1.11586451814906e-10,-1.47170858539538e-11,-1.88841757496843e-10)
572.8 (1.79846156195354e-10,4.90531430349448e-12,6.84972793585722e-11)
573 (-1.71068985872729e-10,2.18891112928238e-12,3.03456205212699e-11)
573.2 (6.11490754637174e-11,-1.71366932998774e-14,-1.10003502738577e-11)
573.4 (4.54628058625417e-11,2.61813838544064e-12,2.78521799522606e-11)
573.6 (-1.57470943338233e-10,-4.9344589866158e-12,-5.66624866498452e-11)
573.8 (9.21225709234153e-12,-3.27542353433064e-12,-3.20021046955289e-11)
574 (6.52102598675013e-11,9.4051024941327e-12,1.11335103694762e-10)
574.2 (-1.62358853639283e-10,-6.05701071728299e-12,-8.78233596270908e-11)
574.4 (1.60035349086745e-10,1.00718787577039e-11,1.19559765799278e-10)
574.6 (-5.6568003466382e-11,-6.15249903544219e-12,-7.21122038918047e-11)
574.8 (9.50077801702355e-11,-3.05217947427342e-12,-2.7777356853943e-11)
575 (5.2457016949344e-11,-1.76612497779927e-12,-1.9816156965822e-11)
575.2 (8.22963686217738e-11,6.99114857370478e-13,7.44984631868855e-12)
575.4 (-8.20903963314465e-11,1.08035168089999e-11,1.20846990518914e-10)
575.6 (-1.01054429927943e-10,-5.69489373847967e-12,-8.23854859772302e-11)
575.8 (-1.11034670411116e-10,1.80760499409331e-11,2.01473634007293e-10)
576 (1.61998581146141e-10,-2.34913467832576e-11,-2.5977832917411e-10)
576.2 (-5.50981063391824e-11,5.49660440830128e-12,6.09195198138164e-11)
576.4 (-2.32983724632344e-10,-4.98556563483179e-12,-6.28442047909371e-11)
576.6 (2.23183175694453e-10,1.02672491606566e-11,1.21404664042007e-10)
576.8 (9.59814694505863e-11,-3.55421414297431e-12,-3.10546108788324e-11)
577 (-5.87171057686675e-11,-7.62967820438908e-12,-8.39023484776617e-11)
577.2 (6.47133005896859e-11,5.55072967078563e-12,4.55643562021957e-11)
577.4 (2.05508962035681e-11,-9.72830507921355e-13,-1.0962302564192e-11)
577.6 (4.49012606510245e-12,-1.33011030712644e-11,-1.45200428993879e-10)
577.8 (-1.40108596065576e-10,9.47692092947379e-12,9.21851843489757e-11)
578 (-6.3299219418552e-12,6.67456646511609e-12,8.30273231034926e-11)
578.2 (1.32011508470078e-11,1.20476164044401e-12,9.44826564005004e-12)
578.4 (4.89145439417417e-11,4.33359242703695e-12,5.0958321733596e-11)
578.6 (2.76955938006388e-11,3.91847981109436e-12,4.88984515242348e-11)
578.8 (-2.95208808504151e-11,-1.95629438686305e-11,-2.34060528514739e-10)
579 (-1.10718915916443e-10,6.89662029297236e-12,7.97964384380483e-11)
